0 1 2 0.002
0 248 2 0.098
0 248 3 0.002
0 249 0 0.001
0 249 2 0.033
0 250 2 0.004
0 251 2 0.005
0 252 0 0.002
0 252 2 0.004
0 253 0 0.001
0 253 2 0.023
0 254 0 0.002
0 254 2 0.013
0 255 2 0.007
1 0 0 0.002
1 4 1 0.002
1 4 3 0.002
1 6 2 0.002
1 10 1 0.003
1 11 0 0.002
1 11 2 0.001
1 14 0 0.002
1 16 0 0.002
1 16 2 0.002
1 18 2 0.002
1 21 0 0.002
1 23 0 0.002
1 23 1 0.002
1 23 2 0.002
1 23 3 0.002
1 28 0 0.002
1 28 2 0.002
1 31 2 1.000
1 35 0 0.002
1 35 1 0.002
1 35 2 0.002
1 35 3 0.002
1 36 2 0.002
1 39 0 0.002
1 44 2 0.002
1 45 0 0.002
1 45 1 0.003
1 47 0 0.002
1 50 1 0.002
1 50 3 0.002
1 51 0 0.002
1 52 1 0.002
1 52 3 0.002
1 56 1 0.002
1 58 0 0.002
1 59 0 0.004
1 62 2 0.002
1 64 3 0.002
1 67 0 0.002
1 67 2 0.002
1 68 0 0.002
1 69 0 0.002
1 69 2 0.002
1 71 0 0.002
1 71 1 0.002
1 72 3 0.002
1 74 0 0.002
1 77 0 0.002
1 78 0 0.003
1 78 2 0.003
1 80 0 0.001
1 80 2 0.001
1 83 3 0.001
1 85 2 0.002
1 90 2 0.003
1 96 0 0.002
1 96 2 0.002
1 98 1 0.002
1 99 0 0.002
1 102 2 0.002
1 103 0 0.003
1 104 0 1.000
1 104 1 1.000
1 109 0 0.002
1 109 2 0.006
1 111 3 1.000
1 113 0 0.002
1 113 3 0.001
1 115 1 0.003
1 115 3 0.003
1 116 0 0.980
1 117 1 0.001
1 119 0 0.002
1 121 0 0.002
1 126 1 0.003
1 126 2 0.003
1 127 0 0.002
1 127 2 0.002
1 129 1 0.002
1 131 0 0.001
1 134 1 0.002
1 138 2 0.003
1 143 0 0.001
1 147 1 0.001
1 147 3 0.002
1 149 0 0.002
1 150 2 0.002
1 151 2 0.002
1 152 2 0.002
1 153 0 0.001
1 153 2 0.002
1 154 0 0.002
1 154 2 0.002
1 155 2 0.002
1 161 0 0.002
1 162 1 0.001
1 164 3 0.002
1 165 0 0.006
1 165 1 1.000
1 165 2 0.006
1 165 3 1.000
1 168 2 0.001
1 173 1 1.000
1 173 3 0.998
1 180 1 0.001
1 181 0 0.002
1 181 2 0.001
1 184 0 0.006
1 186 0 0.001
1 188 3 1.000
1 193 0 0.002
1 195 0 0.006
1 196 0 0.002
1 202 1 0.001
1 203 1 0.002
1 203 3 0.002
1 205 1 0.002
1 205 3 0.002
1 206 0 0.003
1 207 0 0.002
1 212 0 0.001
1 212 1 0.001
1 217 0 0.007
1 220 2 0.001
1 221 0 0.001
1 221 2 0.002
1 222 0 0.002
1 222 2 0.002
1 227 0 0.002
1 229 0 0.003
1 229 2 0.003
1 232 3 1.000
1 241 0 0.003
1 243 0 0.002
1 244 2 0.001
1 247 2 0.005
1 248 0 0.002
1 248 1 0.002
1 248 2 0.002
1 248 3 0.002
1 249 0 0.002
1 252 0 0.002
1 253 0 0.002
1 254 0 0.002
2 0 0 0.002
2 4 1 0.002
2 4 3 0.007
2 6 2 0.003
2 10 1 0.004
2 11 0 0.003
2 11 2 0.002
2 14 0 0.002
2 16 0 0.003
2 16 2 0.002
2 18 2 0.002
2 21 0 0.002
2 23 0 0.004
2 23 1 0.003
2 23 2 0.002
2 23 3 0.006
2 28 0 0.003
2 28 2 0.002
2 35 0 0.003
2 35 1 0.003
2 35 2 0.002
2 35 3 0.005
2 36 2 0.002
2 39 0 0.002
2 44 2 0.002
2 45 0 0.006
2 45 1 0.004
2 47 0 0.004
2 50 1 0.003
2 50 3 0.006
2 51 0 0.003
2 52 1 0.003
2 52 3 0.009
2 56 1 0.003
2 58 0 0.003
2 59 0 0.005
2 62 2 0.002
2 64 3 0.005
2 67 0 0.003
2 67 2 0.002
2 68 0 0.004
2 69 0 0.003
2 69 2 0.002
2 71 0 0.004
2 71 1 0.003
2 72 3 0.006
2 74 0 0.002
2 77 0 0.002
2 78 0 0.007
2 78 2 0.004
2 80 0 0.002
2 80 2 0.002
2 83 3 0.003
2 85 2 0.002
2 90 2 0.004
2 95 0 1.000
2 96 0 0.003
2 96 2 0.002
2 98 1 0.004
2 99 0 0.003
2 102 2 0.003
2 109 0 0.003
2 109 2 0.004
2 113 0 0.002
2 113 3 0.003
2 115 1 0.005
2 115 3 0.008
2 117 1 0.002
2 119 0 0.003
2 121 0 0.002
2 126 1 0.005
2 126 2 0.005
2 127 0 0.003
2 127 2 0.002
2 129 1 0.002
2 131 0 0.002
2 134 1 0.002
2 138 2 0.005
2 141 0 1.000
2 143 0 0.002
2 147 1 0.002
2 147 3 0.009
2 149 0 0.003
2 150 2 0.002
2 151 2 0.002
2 152 2 0.003
2 153 0 0.002
2 153 2 0.003
2 154 0 0.004
2 154 2 0.003
2 155 2 0.002
2 161 0 0.002
2 162 1 0.002
2 164 3 0.009
2 165 0 0.003
2 165 2 0.004
2 168 2 0.002
2 178 1 1.000
2 180 1 0.002
2 181 0 0.004
2 181 2 0.002
2 184 0 0.003
2 186 0 0.002
2 193 0 0.002
2 195 0 0.003
2 196 0 0.004
2 200 3 1.000
2 202 1 0.002
2 203 1 0.003
2 203 3 0.005
2 205 1 0.003
2 205 3 0.006
2 206 0 0.006
2 207 0 0.003
2 212 0 0.002
2 212 1 0.002
2 217 0 0.003
2 220 2 0.002
2 221 0 0.002
2 221 2 0.002
2 222 0 0.004
2 222 2 0.002
2 227 0 0.003
2 229 0 0.007
2 229 2 0.005
2 241 0 0.006
2 243 0 0.002
2 244 2 0.002
2 247 2 0.019
2 248 0 0.003
2 248 1 0.003
2 248 2 0.002
2 248 3 0.005
2 249 0 0.002
2 250 0 1.000
2 252 0 0.003
2 253 0 0.002
2 254 0 0.004
3 0 0 0.023
3 4 1 0.012
3 4 3 0.004
3 6 2 0.011
3 10 1 0.003
3 11 0 0.010
3 11 2 0.006
3 12 1 1.000
3 14 0 0.014
3 16 0 0.011
3 16 2 0.013
3 17 2 1.000
3 18 0 1.000
3 18 2 0.008
3 19 0 0.045
3 21 0 0.030
3 23 0 0.008
3 23 1 0.008
3 23 2 0.012
3 23 3 0.005
3 25 0 0.002
3 25 3 1.000
3 27 2 1.000
3 28 0 0.022
3 28 2 0.012
3 35 0 0.014
3 35 1 0.010
3 35 2 0.011
3 35 3 0.009
3 36 2 0.012
3 38 0 1.000
3 39 0 0.022
3 44 2 0.014
3 45 0 0.004
3 45 1 0.004
3 47 0 0.007
3 48 0 1.000
3 50 1 0.009
3 50 3 0.006
3 51 0 0.013
3 52 1 0.005
3 52 3 0.003
3 54 3 0.028
3 56 1 0.009
3 58 0 0.034
3 59 0 0.002
3 62 2 0.013
3 64 3 0.007
3 66 2 1.000
3 67 0 0.012
3 67 2 0.011
3 68 0 0.006
3 69 0 0.032
3 69 2 0.011
3 70 0 1.000
3 71 0 0.007
3 71 1 0.007
3 72 2 1.000
3 72 3 0.005
3 74 0 0.023
3 75 3 0.934
3 76 2 1.000
3 77 0 0.019
3 77 3 0.997
3 78 0 0.003
3 78 2 0.004
3 80 0 0.011
3 80 2 0.007
3 83 3 0.016
3 85 0 1.000
3 85 2 0.012
3 86 3 0.016
3 90 2 0.004
3 92 3 0.005
3 95 2 0.999
3 96 0 0.018
3 96 2 0.011
3 98 1 0.005
3 99 0 0.011
3 100 3 0.999
3 102 2 0.012
3 104 2 1.000
3 106 1 1.000
3 109 0 0.018
3 109 2 0.001
3 110 3 1.000
3 113 0 0.014
3 113 3 0.017
3 115 1 0.003
3 115 3 0.003
3 117 1 0.010
3 119 0 0.034
3 119 2 1.000
3 121 0 0.013
3 124 0 0.008
3 126 1 0.003
3 126 2 0.004
3 127 0 0.009
3 127 2 0.012
3 129 1 0.014
3 131 0 0.008
3 134 1 0.012
3 138 2 0.004
3 141 0 1.000
3 141 1 0.003
3 143 0 0.009
3 146 0 1.000
3 147 1 0.011
3 147 3 0.003
3 149 0 0.028
3 150 2 0.009
3 151 2 0.010
3 152 2 0.011
3 153 0 0.008
3 153 2 0.011
3 154 0 0.008
3 154 2 0.012
3 155 2 0.011
3 160 1 0.005
3 161 0 0.032
3 162 1 0.008
3 164 3 0.003
3 165 0 0.001
3 165 2 0.001
3 167 0 0.988
3 168 2 0.006
3 169 2 1.000
3 175 1 1.000
3 179 3 1.000
3 180 1 0.009
3 181 0 0.008
3 181 2 0.007
3 182 0 1.000
3 182 3 0.604
3 184 0 0.001
3 186 0 0.009
3 190 3 0.965
3 191 3 1.000
3 192 3 1.000
3 193 0 0.015
3 195 0 0.001
3 196 0 0.005
3 198 2 1.000
3 201 3 1.000
3 202 1 0.011
3 203 1 0.009
3 203 3 0.007
3 205 1 0.007
3 205 3 0.005
3 206 0 0.003
3 207 0 0.014
3 212 0 0.010
3 212 1 0.011
3 217 0 0.001
3 218 3 0.993
3 220 0 0.002
3 220 2 0.006
3 221 0 0.009
3 221 2 0.012
3 222 0 0.009
3 222 2 0.013
3 227 0 0.031
3 229 0 0.003
3 229 2 0.004
3 231 2 1.000
3 241 0 0.003
3 243 0 0.026
3 244 2 0.007
3 247 2 0.002
3 248 0 0.010
3 248 1 0.010
3 248 2 0.013
3 248 3 0.007
3 249 0 0.016
3 249 1 1.000
3 250 0 0.943
3 252 0 0.018
3 253 0 0.035
3 253 3 0.289
3 254 0 0.008
4 0 0 0.008
4 0 1 0.002
4 0 3 0.002
4 1 1 0.002
4 1 3 0.002
4 2 1 0.007
4 2 3 0.002
4 3 1 0.004
4 3 3 0.012
4 5 1 0.007
4 5 3 0.003
4 6 1 0.015
4 6 2 0.013
4 6 3 0.016
4 7 1 0.006
4 7 3 0.020
4 8 1 0.007
4 8 3 0.002
4 9 1 0.006
4 9 3 0.004
4 10 1 0.084
4 10 3 0.005
4 11 0 0.017
4 11 1 0.009
4 11 2 0.005
4 11 3 0.015
4 12 1 0.005
4 12 3 0.014
4 13 1 0.005
4 13 3 0.005
4 14 0 0.007
4 14 1 0.005
4 14 3 0.009
4 15 1 0.004
4 15 3 0.013
4 16 0 0.017
4 16 1 0.010
4 16 2 0.018
4 16 3 0.019
4 17 1 0.002
4 17 2 1.000
4 17 3 0.008
4 18 1 0.005
4 18 2 0.007
4 18 3 0.012
4 19 1 0.006
4 19 3 0.005
4 20 1 0.011
4 20 3 0.006
4 21 0 0.009
4 21 1 0.006
4 21 3 0.008
4 22 1 0.005
4 22 3 0.007
4 23 0 0.014
4 23 1 0.168
4 23 2 0.016
4 23 3 0.130
4 24 1 0.008
4 24 3 0.004
4 25 1 0.007
4 25 3 0.011
4 26 1 0.004
4 26 3 0.005
4 27 1 0.005
4 27 3 0.022
4 28 0 0.014
4 28 1 0.007
4 28 2 0.013
4 28 3 0.031
4 29 1 0.006
4 29 3 0.002
4 30 1 0.007
4 30 3 0.004
4 31 1 0.002
4 31 3 0.002
4 32 1 0.011
4 32 2 0.932
4 32 3 0.016
4 33 1 0.005
4 33 3 0.014
4 34 1 0.009
4 34 3 0.012
4 35 0 0.015
4 35 1 0.107
4 35 2 0.015
4 35 3 0.982
4 36 1 0.007
4 36 2 0.016
4 36 3 0.015
4 37 1 0.008
4 37 3 0.004
4 38 0 0.032
4 38 1 0.008
4 38 3 0.007
4 39 0 0.008
4 39 1 0.002
4 39 3 0.006
4 40 1 0.006
4 40 3 0.008
4 41 1 0.007
4 41 3 0.002
4 42 1 0.008
4 42 3 0.003
4 43 1 0.006
4 43 3 0.003
4 44 1 0.011
4 44 2 0.019
4 44 3 0.008
4 45 0 0.005
4 45 1 0.096
4 45 3 0.010
4 46 1 0.004
4 46 3 0.003
4 47 0 0.012
4 47 1 0.038
4 47 3 0.010
4 48 1 0.006
4 48 3 0.013
4 49 1 0.009
4 49 3 0.016
4 50 1 0.143
4 50 3 0.178
4 51 0 0.015
4 51 1 0.002
4 51 3 0.003
4 52 1 0.478
4 52 3 0.043
4 53 1 0.008
4 53 3 0.006
4 54 1 0.002
4 54 3 0.008
4 55 0 1.000
4 55 1 0.007
4 55 3 0.010
4 56 1 0.137
4 56 2 1.000
4 56 3 0.012
4 57 1 0.015
4 57 3 0.020
4 58 0 0.012
4 58 1 0.005
4 58 3 0.004
4 59 0 0.002
4 59 1 0.003
4 59 3 0.002
4 60 1 0.002
4 60 3 0.003
4 61 1 0.004
4 61 3 0.012
4 62 1 0.009
4 62 2 0.018
4 62 3 0.012
4 63 1 0.007
4 63 3 0.004
4 64 1 0.004
4 64 3 0.384
4 65 1 0.004
4 65 3 0.006
4 66 1 0.007
4 66 2 1.000
4 66 3 0.010
4 67 0 0.014
4 67 1 0.009
4 67 2 0.016
4 67 3 0.027
4 68 0 0.009
4 68 1 0.004
4 68 3 0.003
4 69 0 0.012
4 69 1 0.005
4 69 2 0.010
4 69 3 0.020
4 70 1 0.005
4 70 3 0.012
4 71 0 0.013
4 71 1 0.310
4 71 3 0.011
4 72 1 0.005
4 72 2 1.000
4 72 3 0.136
4 73 1 0.013
4 73 3 0.010
4 74 0 0.008
4 74 1 0.006
4 74 3 0.002
4 75 1 0.013
4 75 3 0.008
4 76 1 0.007
4 76 2 1.000
4 76 3 0.004
4 77 0 0.008
4 77 1 0.003
4 77 3 0.013
4 78 0 0.004
4 78 1 0.007
4 78 2 0.005
4 78 3 0.004
4 79 1 0.002
4 79 3 0.007
4 80 0 0.006
4 80 1 0.004
4 80 2 0.006
4 80 3 0.008
4 81 1 0.006
4 81 3 0.012
4 82 1 0.005
4 82 3 0.009
4 83 1 0.004
4 83 3 0.061
4 84 1 0.007
4 84 3 0.014
4 85 1 0.010
4 85 2 0.017
4 85 3 0.010
4 86 1 0.008
4 86 3 0.008
4 87 1 0.033
4 87 3 0.010
4 88 1 0.005
4 88 3 0.004
4 89 1 0.005
4 89 3 0.007
4 90 1 0.002
4 90 2 0.005
4 90 3 0.001
4 91 1 0.033
4 91 3 0.010
4 92 1 0.004
4 92 3 0.023
4 93 1 0.010
4 93 3 0.013
4 94 1 0.017
4 94 3 0.005
4 95 1 0.009
4 95 3 0.011
4 96 0 0.017
4 96 1 0.007
4 96 2 0.012
4 96 3 0.040
4 97 1 0.006
4 97 3 0.005
4 98 1 0.210
4 98 3 0.036
4 99 0 0.018
4 99 1 0.010
4 99 3 0.022
4 100 1 0.004
4 100 3 0.007
4 101 1 0.010
4 101 3 0.016
4 102 1 0.011
4 102 2 0.015
4 102 3 0.012
4 103 1 0.002
4 103 3 0.002
4 104 1 0.003
4 104 2 1.000
4 104 3 0.002
4 105 1 0.004
4 105 3 0.005
4 106 1 0.008
4 106 3 0.005
4 107 1 0.004
4 107 3 0.004
4 108 1 0.004
4 108 3 0.010
4 109 0 0.014
4 109 1 0.003
4 109 2 0.001
4 109 3 0.002
4 110 1 0.009
4 110 3 0.012
4 111 1 0.002
4 111 3 0.002
4 112 1 0.007
4 112 3 0.040
4 113 0 0.007
4 113 1 0.004
4 113 3 0.089
4 114 1 0.011
4 114 3 0.002
4 115 1 0.077
4 115 3 0.037
4 116 1 0.006
4 116 3 0.002
4 117 1 0.037
4 117 3 0.008
4 118 1 0.007
4 118 3 0.009
4 119 0 0.011
4 119 1 0.006
4 119 3 0.005
4 120 1 0.002
4 120 3 0.002
4 121 0 0.007
4 121 1 0.004
4 121 3 0.008
4 122 1 0.002
4 122 3 0.002
4 123 1 0.002
4 123 3 0.002
4 124 1 0.005
4 124 3 0.010
4 125 1 0.004
4 125 3 0.004
4 126 1 0.070
4 126 2 0.004
4 126 3 0.004
4 127 0 0.013
4 127 1 0.013
4 127 2 0.016
4 127 3 0.026
4 128 1 0.005
4 128 3 0.003
4 129 1 0.060
4 129 3 0.002
4 130 1 0.005
4 130 3 0.009
4 131 0 0.005
4 131 1 0.004
4 131 3 0.007
4 132 1 0.011
4 132 3 0.005
4 133 1 0.011
4 133 3 0.023
4 134 1 0.086
4 134 3 0.046
4 135 1 0.006
4 135 3 0.008
4 136 1 0.007
4 136 3 0.007
4 137 1 0.008
4 137 3 0.014
4 138 1 0.006
4 138 2 0.004
4 138 3 0.004
4 139 1 0.011
4 139 3 0.012
4 140 1 0.008
4 140 3 0.004
4 141 0 1.000
4 141 1 0.005
4 141 3 0.009
4 142 1 0.009
4 142 3 0.019
4 143 0 0.006
4 143 1 0.011
4 143 3 0.010
4 144 1 0.008
4 144 2 1.000
4 144 3 0.010
4 145 1 0.005
4 145 3 0.009
4 146 0 1.000
4 146 1 0.008
4 146 3 0.006
4 147 1 0.039
4 147 3 0.044
4 148 1 0.002
4 148 3 0.002
4 149 0 0.011
4 149 1 0.007
4 149 3 0.007
4 150 1 0.005
4 150 2 0.009
4 150 3 0.002
4 151 1 0.005
4 151 2 0.009
4 151 3 0.013
4 152 1 0.014
4 152 2 0.014
4 152 3 0.021
4 153 0 0.005
4 153 1 0.014
4 153 2 0.014
4 153 3 0.010
4 154 0 0.013
4 154 1 0.014
4 154 2 0.015
4 154 3 0.012
4 155 1 0.020
4 155 2 0.014
4 155 3 0.014
4 156 1 0.006
4 156 3 0.007
4 157 1 0.002
4 157 3 0.004
4 158 1 0.013
4 158 3 0.011
4 159 1 0.011
4 159 3 0.014
4 160 1 0.004
4 160 3 0.005
4 161 0 0.009
4 161 1 0.008
4 161 3 0.005
4 162 1 0.035
4 162 3 0.030
4 163 1 0.008
4 163 3 0.004
4 164 1 0.020
4 164 3 0.042
4 165 0 0.001
4 165 1 0.002
4 165 2 0.001
4 165 3 0.002
4 166 1 0.003
4 166 3 0.003
4 167 0 1.000
4 167 1 0.004
4 167 3 0.012
4 168 1 0.014
4 168 2 0.006
4 168 3 0.020
4 169 1 0.014
4 169 2 1.000
4 169 3 0.002
4 170 1 0.004
4 170 3 0.005
4 171 1 0.002
4 171 2 1.000
4 171 3 0.001
4 172 1 0.004
4 172 2 0.868
4 172 3 0.011
4 173 1 0.002
4 173 3 0.002
4 174 1 0.002
4 174 2 1.000
4 174 3 0.002
4 175 1 0.007
4 175 2 1.000
4 175 3 0.005
4 176 1 0.007
4 176 3 0.007
4 177 1 0.005
4 177 3 0.007
4 178 1 0.003
4 178 3 0.002
4 179 1 0.006
4 179 3 0.016
4 180 1 0.036
4 180 3 0.012
4 181 0 0.012
4 181 1 0.021
4 181 2 0.006
4 181 3 0.013
4 182 1 0.005
4 182 3 0.010
4 183 1 0.004
4 183 3 0.003
4 184 0 0.002
4 184 1 0.004
4 184 3 0.002
4 185 1 0.003
4 185 3 0.002
4 186 0 0.006
4 186 1 0.017
4 186 3 0.010
4 187 1 0.025
4 187 3 0.004
4 188 1 0.002
4 188 3 0.006
4 189 1 0.011
4 189 3 0.015
4 190 1 0.004
4 190 3 0.011
4 191 1 0.012
4 191 3 0.004
4 192 1 0.005
4 192 3 0.011
4 193 0 0.007
4 193 1 0.006
4 193 3 0.010
4 194 1 0.007
4 194 2 0.001
4 194 3 0.002
4 195 0 0.001
4 195 1 0.002
4 195 3 0.002
4 196 0 0.007
4 196 1 0.005
4 196 3 0.007
4 197 1 0.009
4 197 3 0.012
4 198 1 0.006
4 198 3 0.012
4 199 1 0.007
4 199 3 0.033
4 200 1 0.006
4 200 3 0.004
4 201 1 0.008
4 201 3 0.009
4 202 1 0.045
4 202 3 0.024
4 203 1 0.124
4 203 3 0.364
4 204 1 0.004
4 204 3 0.010
4 205 1 0.271
4 205 3 0.120
4 206 0 0.004
4 206 1 0.008
4 206 3 0.005
4 207 0 0.019
4 207 1 0.004
4 207 3 0.002
4 208 1 0.006
4 208 3 0.006
4 209 1 0.002
4 209 3 0.003
4 210 1 0.016
4 210 3 0.014
4 211 1 0.006
4 211 3 0.007
4 212 0 0.006
4 212 1 0.040
4 212 3 0.008
4 213 1 0.005
4 213 3 0.018
4 214 1 0.002
4 214 3 0.002
4 215 1 0.013
4 215 3 0.012
4 216 1 0.004
4 216 3 0.004
4 217 0 0.002
4 217 1 0.002
4 217 3 0.002
4 218 1 0.007
4 218 3 0.009
4 219 1 0.003
4 219 3 0.002
4 220 1 0.007
4 220 2 0.006
4 220 3 0.010
4 221 0 0.006
4 221 1 0.006
4 221 2 0.012
4 221 3 0.035
4 222 0 0.015
4 222 1 0.011
4 222 2 0.018
4 222 3 0.014
4 223 1 0.007
4 223 3 0.005
4 224 1 0.006
4 224 3 0.003
4 225 1 0.006
4 225 3 0.009
4 226 1 0.023
4 226 3 0.025
4 227 0 0.012
4 227 1 0.006
4 227 3 0.006
4 228 1 0.005
4 228 3 0.015
4 229 0 0.004
4 229 1 0.007
4 229 2 0.004
4 229 3 0.004
4 230 1 0.012
4 230 3 0.007
4 231 1 0.006
4 231 2 1.000
4 231 3 0.003
4 232 1 0.005
4 232 3 0.002
4 233 1 0.005
4 233 3 0.006
4 234 1 0.015
4 234 3 0.016
4 235 1 0.004
4 235 3 0.007
4 236 1 0.008
4 236 3 0.006
4 237 1 0.006
4 237 2 0.069
4 237 3 0.008
