0 1 2 0.004
0 139 3 0.011
0 140 0 0.001
0 140 1 0.001
0 140 2 0.001
0 140 3 0.001
0 142 0 0.020
0 142 1 0.015
0 142 2 0.035
0 142 3 0.013
0 143 2 0.002
0 144 2 0.004
0 147 0 0.001
0 147 1 0.001
0 148 3 0.001
0 149 2 0.048
0 150 1 0.008
0 150 3 0.010
0 151 1 0.003
0 151 2 0.003
0 153 0 0.017
0 153 1 0.016
0 153 2 0.046
0 153 3 0.015
0 155 0 0.002
0 155 2 0.002
0 161 2 0.007
0 164 1 0.016
0 164 2 0.046
0 164 3 0.014
0 165 2 0.007
0 166 0 0.016
0 166 1 0.014
0 166 2 0.026
0 167 0 0.005
0 168 0 0.002
0 168 1 0.002
0 170 0 0.002
0 171 2 0.020
0 173 1 0.010
0 173 2 0.032
0 176 0 0.001
0 176 1 0.001
0 176 2 0.001
0 176 3 0.001
0 181 2 0.014
0 182 2 0.001
0 183 1 0.001
0 183 3 0.001
0 184 0 0.015
0 184 3 0.009
0 186 2 0.004
0 187 0 0.008
0 188 0 0.004
0 188 2 0.041
0 190 1 0.003
0 191 1 0.001
0 192 3 0.001
0 194 0 0.012
0 194 1 0.008
0 194 2 0.015
0 194 3 0.007
0 196 0 0.015
0 196 1 0.013
0 196 2 0.031
0 196 3 0.009
0 197 3 0.001
0 206 3 0.003
0 207 0 0.003
0 207 2 0.004
0 209 1 0.008
0 209 2 0.017
0 211 0 0.003
0 212 1 0.004
0 212 3 0.005
0 214 0 0.011
0 214 1 0.008
0 215 1 0.001
0 215 2 0.001
0 216 0 0.011
0 216 2 0.028
0 219 0 0.003
0 219 1 0.004
0 219 2 0.004
0 221 0 0.003
0 222 1 0.003
0 222 3 0.002
0 224 0 0.011
0 225 1 0.016
0 225 2 0.027
0 226 0 0.001
0 227 2 0.005
0 228 0 0.001
0 228 2 0.001
0 228 3 0.001
0 230 2 0.044
0 230 3 1.000
0 233 3 0.002
0 234 0 0.003
0 234 1 0.003
0 234 2 0.004
0 234 3 0.003
0 235 0 0.005
0 235 2 0.042
0 236 0 0.017
0 236 1 0.018
0 237 0 0.015
0 237 1 0.014
0 237 2 0.036
0 237 3 0.010
0 238 3 0.008
0 239 0 0.002
0 239 2 0.002
0 240 0 0.002
0 240 1 0.002
0 241 0 0.001
0 243 0 0.010
0 243 3 0.007
0 246 2 0.002
0 247 0 0.011
0 247 2 0.037
0 247 3 0.009
0 248 1 0.003
0 249 0 0.014
0 250 2 0.029
0 252 0 0.026
0 252 2 0.015
0 254 0 0.010
0 254 1 0.009
0 254 2 0.022
0 254 3 0.009
0 255 3 0.001
1 0 0 0.004
1 2 0 0.009
1 2 3 0.014
1 3 0 0.043
1 3 1 0.004
1 3 2 0.013
1 4 0 0.018
1 4 2 0.002
1 5 0 0.003
1 6 0 0.244
1 6 2 0.003
1 7 0 0.044
1 7 2 0.013
1 8 0 0.002
1 9 0 0.005
1 9 1 0.003
1 10 0 0.003
1 10 1 0.003
1 10 2 0.007
1 11 0 0.002
1 12 0 0.034
1 12 1 0.017
1 13 0 0.038
1 13 1 0.003
1 13 2 0.010
1 13 3 0.007
1 14 0 0.042
1 14 2 0.011
1 15 0 0.022
1 16 0 0.042
1 16 2 0.003
1 17 0 0.037
1 17 3 0.006
1 18 0 0.004
1 18 2 0.013
1 19 0 0.021
1 19 1 0.002
1 19 2 0.002
1 19 3 0.002
1 20 0 0.006
1 21 0 0.004
1 22 0 0.004
1 23 0 0.010
1 23 2 0.007
1 24 0 0.006
1 25 0 0.046
1 26 0 0.006
1 26 2 0.016
1 27 0 0.002
1 28 0 0.040
1 28 1 0.003
1 28 2 0.008
1 28 3 0.006
1 29 0 0.576
1 29 2 0.003
1 30 0 0.007
1 30 3 0.004
1 31 0 0.041
1 31 1 0.004
1 31 2 0.011
1 31 3 0.007
1 32 0 0.003
1 33 0 0.026
1 34 0 0.003
1 35 0 0.004
1 36 0 0.028
1 36 2 0.004
1 37 0 0.003
1 38 0 0.020
1 39 0 0.002
1 39 2 0.003
1 40 0 0.005
1 40 2 0.006
1 41 0 0.015
1 42 0 0.024
1 43 0 0.002
1 44 0 0.002
1 44 1 0.003
1 44 2 0.002
1 45 0 0.018
1 45 1 0.002
1 46 0 0.038
1 46 1 0.004
1 46 2 0.010
1 47 0 0.038
1 47 1 0.003
1 47 2 0.008
1 47 3 0.007
1 48 0 0.022
1 48 1 0.002
1 48 2 0.002
1 49 0 0.041
1 49 1 0.004
1 49 2 0.009
1 49 3 0.006
1 50 0 0.002
1 51 0 0.057
1 51 1 0.006
1 52 0 0.006
1 52 2 0.011
1 53 0 0.046
1 53 2 0.016
1 54 0 0.002
1 55 0 0.014
1 56 0 0.002
1 56 1 0.003
1 57 0 0.006
1 58 0 0.011
1 59 0 0.340
1 59 1 0.032
1 59 2 0.007
1 59 3 0.008
1 60 0 0.002
1 60 2 0.014
1 61 0 0.006
1 62 0 0.004
1 63 0 0.009
1 64 0 0.042
1 65 0 0.227
1 66 0 0.047
1 66 1 0.005
1 66 2 0.013
1 66 3 0.010
1 67 0 0.002
1 67 2 0.035
1 68 0 0.006
1 69 0 0.068
1 69 3 0.010
1 70 0 0.017
1 70 1 0.002
1 71 0 0.088
1 71 2 0.007
1 72 0 0.409
1 72 1 0.038
1 73 0 0.509
1 73 1 0.024
1 73 2 0.007
1 73 3 0.010
1 74 0 0.003
1 75 0 0.040
1 75 2 0.003
1 76 0 0.010
1 77 0 0.037
1 77 1 0.003
1 77 2 0.007
1 77 3 0.005
1 78 0 0.006
1 78 1 0.015
1 78 3 0.015
1 79 0 0.042
1 80 0 0.005
1 80 2 0.006
1 81 0 0.002
1 82 0 0.041
1 82 1 0.004
1 82 3 0.006
1 83 0 0.040
1 83 2 0.003
1 84 0 0.007
1 84 2 0.014
1 85 0 0.007
1 86 0 0.019
1 86 2 0.001
1 87 0 0.057
1 88 0 0.028
1 89 0 0.038
1 90 0 0.002
1 90 1 0.002
1 91 0 0.003
1 91 2 0.006
1 92 0 0.005
1 93 0 0.005
1 93 2 0.011
1 94 0 0.005
1 95 0 0.003
1 95 1 1.000
1 96 0 0.035
1 96 2 0.009
1 96 3 0.006
1 97 0 0.003
1 98 0 0.038
1 98 1 0.003
1 98 2 0.007
1 98 3 0.006
1 99 0 0.038
1 99 1 0.003
1 99 2 0.009
1 99 3 0.006
1 100 0 0.002
1 101 0 0.004
1 102 0 0.007
1 102 1 0.006
1 103 0 0.042
1 104 0 0.039
1 104 1 0.004
1 104 3 0.006
1 105 0 0.002
1 105 3 0.002
1 106 0 0.003
1 106 2 0.007
1 107 0 0.002
1 108 0 0.038
1 108 1 0.003
1 108 2 0.007
1 108 3 0.006
1 109 0 0.046
1 109 2 0.011
1 110 0 0.003
1 111 0 0.019
1 111 1 0.002
1 111 2 0.002
1 111 3 0.002
1 112 0 0.002
1 113 0 0.034
1 113 1 0.044
1 113 2 0.007
1 113 3 0.009
1 114 0 0.039
1 114 1 0.003
1 114 2 0.008
1 114 3 0.007
1 115 0 0.007
1 115 1 0.015
1 116 0 0.004
1 117 0 0.030
1 118 0 0.042
1 118 3 0.007
1 119 0 0.003
1 119 1 0.004
1 119 2 0.011
1 120 0 0.002
1 121 0 0.020
1 122 0 0.005
1 123 0 0.054
1 123 1 0.005
1 123 2 0.011
1 123 3 0.010
1 124 0 0.005
1 124 1 0.005
1 124 3 0.009
1 125 0 0.003
1 126 0 0.003
1 127 0 0.004
1 127 2 0.008
1 128 0 0.004
1 129 0 0.045
1 129 1 0.004
1 130 0 0.004
1 131 0 0.010
1 132 0 0.005
1 133 0 0.008
1 134 0 0.054
1 134 2 0.008
1 135 0 0.051
1 135 2 0.013
1 136 0 0.006
1 136 3 0.011
1 137 0 0.018
1 137 2 0.007
1 138 0 0.020
1 138 3 0.002
1 139 0 0.041
1 139 1 0.004
1 139 2 0.008
1 139 3 0.007
1 140 0 0.021
1 140 1 0.002
1 140 2 0.002
1 140 3 0.002
1 141 0 0.002
1 142 0 0.038
1 142 1 0.004
1 142 2 0.009
1 142 3 0.006
1 143 0 0.003
1 143 2 0.002
1 144 0 0.002
1 144 2 0.007
1 145 0 0.016
1 146 0 0.011
1 147 0 0.021
1 147 1 0.003
1 148 0 0.003
1 148 3 0.002
1 149 0 0.009
1 149 2 0.008
1 150 0 0.004
1 150 1 0.004
1 150 3 0.007
1 151 0 0.011
1 151 1 0.045
1 151 2 0.006
1 152 0 0.003
1 153 0 0.040
1 153 1 0.003
1 153 2 0.008
1 153 3 0.006
1 154 0 0.008
1 155 0 0.035
1 155 2 0.003
1 156 0 0.020
1 157 0 0.002
1 158 0 0.012
1 159 0 0.003
1 160 0 0.004
1 161 0 0.005
1 161 2 0.014
1 162 0 0.012
1 163 0 0.005
1 164 0 0.004
1 164 1 0.003
1 164 2 0.008
1 164 3 0.006
1 165 0 0.009
1 165 2 0.012
1 166 0 0.040
1 166 1 0.004
1 166 2 0.010
1 167 0 0.108
1 168 0 0.073
1 168 1 0.012
1 169 0 0.002
1 170 0 0.062
1 171 0 0.024
1 171 2 0.011
1 172 0 0.011
1 173 0 0.003
1 173 1 0.004
1 173 2 0.009
1 174 0 0.002
1 175 0 0.003
1 176 0 0.019
1 176 1 0.002
1 176 2 0.002
1 176 3 0.002
1 177 0 0.006
1 178 0 0.002
1 179 0 0.006
1 180 0 0.013
1 181 0 0.007
1 181 2 0.013
1 182 0 0.002
1 182 2 0.001
1 183 0 0.002
1 183 1 0.003
1 183 3 0.002
1 184 0 0.042
1 184 3 0.008
1 185 0 0.002
1 186 0 0.002
1 186 2 0.009
1 187 0 0.053
1 188 0 0.131
1 188 2 0.009
1 189 0 0.002
1 190 0 0.012
1 190 1 0.028
1 191 0 0.002
1 191 1 0.003
1 192 0 0.003
1 192 3 0.002
1 193 0 0.006
1 194 0 0.044
1 194 1 0.004
1 194 2 0.012
1 194 3 0.010
1 195 0 0.005
1 196 0 0.041
1 196 1 0.004
1 196 2 0.009
1 196 3 0.008
1 197 0 0.003
1 197 3 0.002
1 198 0 0.011
1 199 0 0.002
1 200 0 0.002
1 201 0 0.002
1 202 0 0.002
1 203 0 0.002
1 204 0 0.004
1 205 0 0.007
1 206 0 0.003
1 206 3 0.009
1 207 0 0.948
1 207 2 0.007
1 208 0 0.004
1 209 0 0.004
1 209 1 0.004
1 209 2 0.012
1 210 0 0.002
1 211 0 0.177
1 212 0 0.010
1 212 1 0.013
1 212 3 0.011
1 213 0 0.002
1 214 0 0.046
1 214 1 0.004
1 215 0 0.002
1 215 1 0.002
1 215 2 0.002
1 216 0 0.046
1 216 2 0.010
1 217 0 0.019
1 217 3 1.000
1 218 0 0.006
1 219 0 0.407
1 219 1 0.015
1 219 2 0.008
1 220 0 0.004
1 221 0 0.468
1 221 2 1.000
1 222 0 0.023
1 222 1 0.027
1 222 3 0.005
1 223 0 0.004
1 224 0 0.045
1 225 0 0.005
1 225 1 0.003
1 225 2 0.010
1 226 0 0.017
1 227 0 0.004
1 227 2 0.011
1 228 0 0.020
1 228 2 0.002
1 228 3 0.002
1 229 0 0.002
1 230 0 0.003
1 230 2 0.008
1 231 0 0.003
1 232 0 0.002
1 233 0 0.008
1 233 3 0.005
1 234 0 0.706
1 234 1 0.024
1 234 2 0.008
1 234 3 0.009
1 235 0 0.112
1 235 2 0.008
1 236 0 0.040
1 236 1 0.003
1 237 0 0.041
1 237 1 0.004
1 237 2 0.009
1 237 3 0.007
1 238 0 0.003
1 238 3 0.009
1 239 0 0.037
1 239 2 0.003
1 240 0 0.074
1 240 1 0.011
1 241 0 0.020
1 242 0 0.007
1 243 0 0.049
1 243 3 0.010
1 244 0 0.002
1 245 0 0.005
1 246 0 0.002
1 246 2 0.003
1 247 0 0.045
1 247 2 0.008
1 247 3 0.008
1 248 0 0.016
1 248 1 0.028
1 249 0 0.042
1 250 0 0.004
1 250 2 0.009
1 251 0 0.002
1 252 0 0.034
1 252 2 0.012
1 253 0 0.009
1 254 0 0.047
1 254 1 0.004
1 254 2 0.011
1 254 3 0.008
1 255 0 0.004
1 255 3 0.002
2 0 1 0.006
2 1 1 0.014
2 1 2 0.009
2 3 0 0.005
2 3 1 0.218
2 3 2 0.014
2 4 0 0.002
2 4 1 0.002
2 4 2 0.002
2 5 1 0.016
2 6 0 0.016
2 6 1 0.004
2 6 2 0.004
2 7 0 0.005
2 7 1 0.020
2 7 2 0.014
2 8 1 0.002
2 9 1 0.078
2 10 1 0.088
2 10 2 0.006
2 11 1 0.003
2 12 1 0.073
2 13 0 0.004
2 13 1 0.095
2 13 2 0.008
2 13 3 0.004
2 14 0 0.005
2 14 1 0.026
2 14 2 0.031
2 15 0 0.002
2 15 1 0.002
2 16 0 0.004
2 16 1 0.002
2 16 2 0.003
2 17 0 0.004
2 17 1 0.013
2 17 3 0.004
2 18 1 0.008
2 18 2 0.011
2 19 0 0.002
2 19 1 0.016
2 19 2 0.002
2 19 3 0.002
2 20 1 0.003
2 21 1 0.002
2 22 1 0.002
2 23 1 0.013
2 23 2 0.006
2 24 1 0.034
2 25 0 0.004
2 25 1 0.008
2 26 1 0.018
2 26 2 0.018
2 27 1 0.002
2 28 0 0.004
2 28 1 0.107
2 28 2 0.007
2 28 3 0.004
2 29 0 0.029
2 29 1 0.004
2 29 2 0.003
2 30 1 0.003
2 30 3 0.008
2 31 0 0.005
2 31 1 0.159
2 31 2 0.009
2 31 3 0.004
2 32 1 0.001
2 33 1 0.007
2 34 1 0.002
2 35 1 0.005
2 36 0 0.003
2 36 1 0.002
2 36 2 0.004
2 37 1 0.002
2 38 0 0.002
2 38 1 0.001
2 39 1 0.003
2 39 2 0.004
2 40 1 0.008
2 40 2 0.005
2 41 1 0.003
2 41 3 1.000
2 42 1 0.006
2 43 1 0.002
2 44 1 0.018
2 44 2 0.002
2 45 0 0.002
2 45 1 0.015
2 46 0 0.004
2 46 1 0.137
2 46 2 0.008
2 47 0 0.004
2 47 1 0.099
2 47 2 0.006
2 47 3 0.004
2 48 0 0.002
2 48 1 0.017
2 48 2 0.002
2 49 0 0.004
2 49 1 0.124
2 49 2 0.008
2 49 3 0.004
2 50 1 0.002
2 51 0 0.005
2 51 1 0.028
2 52 1 0.011
2 52 2 0.025
2 53 0 0.005
2 53 1 0.027
2 53 2 0.021
2 54 1 0.002
2 55 1 0.008
2 56 1 0.019
2 57 1 0.011
2 58 1 0.002
2 59 0 0.019
2 59 1 0.060
2 59 2 0.009
2 59 3 0.020
2 60 1 0.002
2 60 2 0.033
2 61 1 0.009
2 62 1 0.002
2 63 1 0.003
2 64 1 0.004
2 65 0 0.015
2 65 1 0.005
2 66 0 0.005
2 66 1 0.333
2 66 2 0.014
2 66 3 0.005
2 67 1 0.002
2 68 1 0.003
2 69 0 0.008
2 69 1 0.016
2 69 3 0.005
2 70 0 0.002
2 70 1 0.015
2 71 0 0.011
2 71 1 0.011
2 71 2 0.006
2 72 0 0.021
2 72 1 0.054
2 73 0 0.024
2 73 1 0.060
2 73 2 0.008
2 73 3 0.024
2 74 1 0.002
2 75 0 0.004
2 75 1 0.002
2 75 2 0.003
2 76 1 0.003
2 77 0 0.004
2 77 1 0.081
2 77 2 0.006
2 77 3 0.003
2 78 1 0.079
2 78 3 0.006
2 79 0 0.005
2 79 1 0.006
2 80 1 0.004
2 80 2 0.007
2 81 1 0.003
2 82 0 0.005
2 82 1 0.159
2 82 3 0.004
2 83 0 0.004
2 83 1 0.002
2 83 2 0.003
2 84 1 0.013
2 84 2 0.012
2 85 1 0.006
2 86 0 0.002
2 86 1 0.001
2 86 2 0.001
2 87 0 0.007
2 87 1 0.007
2 88 0 1.000
2 88 1 0.008
2 89 1 0.002
2 90 1 0.014
2 91 1 0.003
2 91 2 0.006
2 92 1 0.020
2 93 1 0.020
2 93 2 0.009
2 94 1 0.003
2 95 1 0.005
2 96 0 0.004
2 96 1 0.010
2 96 2 0.008
2 96 3 0.004
2 97 1 0.002
2 98 0 0.004
2 98 1 0.094
2 98 2 0.006
2 98 3 0.004
2 99 0 0.004
2 99 1 0.100
2 99 2 0.007
2 99 3 0.004
2 100 1 0.002
2 101 1 0.002
2 102 1 0.355
2 103 0 0.004
2 103 1 0.007
2 104 0 0.004
2 104 1 0.129
2 104 3 0.004
2 105 1 0.001
2 105 3 0.002
2 106 1 0.007
2 106 2 0.006
2 107 1 0.001
2 108 0 0.004
2 108 1 0.091
2 108 2 0.006
2 108 3 0.004
2 109 0 0.005
2 109 1 0.039
2 109 2 0.021
2 110 1 0.009
2 111 0 0.002
2 111 1 0.015
2 111 2 0.002
2 111 3 0.002
2 112 1 0.002
2 113 1 0.051
2 113 2 0.008
2 113 3 0.026
2 114 0 0.004
2 114 1 0.105
2 114 2 0.007
2 114 3 0.004
2 115 1 0.039
2 116 1 0.003
2 117 1 0.007
2 118 0 0.005
2 118 1 0.007
2 118 3 0.004
2 119 1 0.110
2 119 2 0.009
2 120 1 0.002
2 121 1 0.003
2 122 1 0.003
2 123 0 0.006
2 123 1 0.440
2 123 2 0.016
2 123 3 0.005
2 124 1 0.576
2 124 3 0.005
2 125 1 0.002
2 126 1 0.002
2 127 1 0.009
2 127 2 0.006
2 128 1 0.007
2 129 0 0.005
2 129 1 0.129
2 130 1 0.003
2 131 1 0.004
2 132 1 0.004
2 133 1 0.011
2 134 0 0.005
2 134 1 0.004
2 134 2 0.010
2 135 1 0.011
2 135 2 0.014
2 136 1 0.004
2 136 3 0.005
2 137 1 0.010
2 137 2 0.009
2 138 0 0.002
2 138 1 0.001
2 138 3 0.002
2 139 0 0.005
2 139 1 0.133
2 139 2 0.007
2 139 3 0.004
2 140 0 0.002
2 140 1 0.017
2 140 2 0.002
2 140 3 0.002
2 141 1 0.002
2 142 0 0.004
2 142 1 0.110
2 142 2 0.008
2 142 3 0.004
2 143 1 0.002
2 143 2 0.003
2 144 1 0.003
2 144 2 0.009
2 145 1 0.005
2 146 1 0.013
2 147 0 0.002
2 147 1 0.017
2 148 1 0.002
2 148 3 0.003
2 149 1 0.010
2 149 2 0.007
2 150 1 0.290
2 150 3 0.004
2 151 1 0.049
2 151 2 0.007
2 152 1 0.003
2 153 0 0.004
2 153 1 0.099
2 153 2 0.007
2 153 3 0.004
2 154 1 0.029
2 154 2 1.000
2 155 0 0.003
2 155 1 0.002
2 155 2 0.003
2 156 1 0.006
2 157 1 0.002
2 158 1 0.010
2 159 1 0.003
2 160 1 0.004
2 161 1 0.012
2 161 2 0.046
2 162 1 0.004
2 163 1 0.002
2 164 1 0.101
2 164 2 0.007
2 164 3 0.004
2 165 1 0.012
2 165 2 0.042
2 166 0 0.004
2 166 1 0.114
2 166 2 0.008
2 167 0 0.014
2 167 1 0.020
2 168 0 0.006
2 168 1 0.036
2 169 1 0.002
2 170 0 0.005
2 170 1 0.004
2 171 1 0.008
2 171 2 0.009
2 172 1 0.003
2 173 1 0.165
2 173 2 0.007
2 174 1 0.002
2 175 1 0.003
2 176 0 0.002
2 176 1 0.016
2 176 2 0.002
2 176 3 0.002
2 177 1 0.004
2 178 1 0.002
2 179 1 0.003
2 179 3 1.000
2 180 1 0.005
2 181 1 0.025
2 181 2 0.012
2 182 1 0.002
2 182 2 0.001
2 183 1 0.018
2 183 3 0.002
2 184 0 0.005
2 184 1 0.017
2 184 3 0.004
2 185 1 0.001
2 186 1 0.006
2 186 2 0.012
2 187 0 0.006
2 187 1 0.049
2 188 0 0.017
2 188 1 0.012
2 188 2 0.007
2 189 1 0.002
2 190 1 0.054
2 191 1 0.017
2 192 1 0.002
2 192 3 0.003
2 193 1 0.006
2 194 0 0.005
2 194 1 0.260
2 194 2 0.011
2 194 3 0.005
2 195 1 0.003
2 196 0 0.005
2 196 1 0.123
2 196 2 0.007
2 196 3 0.004
2 197 1 0.002
2 197 3 0.003
2 198 1 0.004
2 199 1 0.001
2 200 1 0.001
2 201 1 0.002
2 202 1 0.002
2 203 1 0.002
2 204 1 0.002
2 205 1 0.006
2 206 1 0.002
2 206 3 0.022
2 207 0 0.040
2 207 1 0.008
2 207 2 0.009
2 208 1 0.003
2 209 1 0.278
2 209 2 0.010
2 210 1 0.002
2 211 0 0.013
2 211 1 0.006
2 212 1 0.087
2 212 3 0.007
2 213 1 0.003
2 214 0 0.005
2 214 1 0.278
2 215 1 0.015
2 215 2 0.002
2 216 0 0.005
2 216 1 0.011
2 216 2 0.008
2 217 1 0.015
2 218 1 0.004
2 219 0 0.022
2 219 1 0.078
2 219 2 0.010
2 220 1 0.002
2 221 0 0.039
2 221 1 0.007
2 222 1 0.056
2 222 3 0.009
2 223 1 0.007
2 224 0 0.005
2 224 1 0.006
2 225 1 0.099
2 225 2 0.008
2 226 0 0.002
2 226 1 0.001
2 227 1 0.026
2 227 2 0.022
2 228 0 0.002
2 228 1 0.002
2 228 2 0.002
2 228 3 0.002
2 229 1 0.001
2 230 1 0.009
2 230 2 0.007
2 231 1 0.004
2 232 1 0.002
2 233 1 0.003
2 233 3 0.012
2 234 0 0.030
2 234 1 0.064
2 234 2 0.009
2 234 3 0.019
2 235 0 0.013
2 235 1 0.012
2 235 2 0.007
2 236 0 0.004
2 236 1 0.092
2 237 0 0.005
2 237 1 0.115
2 237 2 0.007
2 237 3 0.004
2 238 1 0.002
2 238 3 0.005
2 239 0 0.003
2 239 1 0.002
2 239 2 0.003
2 240 0 0.006
2 240 1 0.036
2 241 0 0.002
2 241 1 0.001
2 242 1 0.005
2 243 0 0.006
2 243 1 0.009
2 243 3 0.005
2 244 1 0.002
2 245 1 0.015
2 246 1 0.003
2 246 2 0.003
2 247 0 0.005
2 247 1 0.012
2 247 2 0.007
2 247 3 0.004
2 248 1 0.056
2 249 0 0.005
2 249 1 0.019
2 250 1 0.009
2 250 2 0.008
2 251 1 0.002
2 252 0 0.004
2 252 1 0.015
2 252 2 0.011
2 253 1 0.005
2 254 0 0.005
2 254 1 0.246
2 254 2 0.009
2 254 3 0.004
2 255 1 0.002
2 255 3 0.003
3 0 0 0.012
3 0 2 0.013
3 0 3 0.009
3 1 0 0.013
3 1 2 0.043
3 1 3 0.004
3 2 0 0.014
3 2 2 0.005
3 2 3 0.218
3 4 0 0.014
3 4 2 0.014
3 4 3 0.001
3 5 0 0.008
3 5 2 0.006
3 5 3 0.010
3 6 0 0.046
3 6 2 0.025
3 6 3 0.003
3 7 0 0.194
3 7 1 1.000
3 7 2 0.181
3 7 3 0.074
3 8 0 0.001
3 8 2 0.002
3 8 3 0.002
3 9 0 0.021
3 9 1 0.013
3 9 2 0.016
3 9 3 0.013
3 10 0 0.009
3 10 1 0.016
3 10 2 0.295
3 10 3 0.011
3 11 0 0.002
3 11 2 0.003
3 11 3 0.003
3 12 0 0.006
3 12 1 0.005
3 12 2 0.004
3 12 3 0.004
3 13 0 0.118
3 13 1 0.018
3 13 2 0.638
3 13 3 0.212
3 14 0 0.171
3 14 2 0.075
3 14 3 0.046
3 15 0 0.016
3 15 2 0.001
3 15 3 0.001
3 16 0 0.024
3 16 2 0.021
3 16 3 0.002
3 17 0 0.106
3 17 2 0.052
3 17 3 0.131
3 18 0 0.009
3 18 2 0.264
3 18 3 0.012
3 19 0 0.015
3 19 1 0.001
3 19 2 0.015
3 19 3 0.015
3 20 0 0.004
3 20 2 0.003
3 20 3 0.012
3 21 0 0.002
3 21 2 0.002
3 21 3 0.002
3 22 0 0.002
3 22 2 0.001
3 22 3 0.002
3 23 0 0.012
3 23 2 0.256
3 23 3 0.013
3 24 0 0.053
3 24 2 0.004
3 24 3 0.003
3 25 0 0.025
3 25 2 0.021
3 25 3 0.007
3 26 0 0.036
3 26 2 0.135
3 26 3 0.018
3 27 0 0.002
3 27 2 0.002
3 27 3 0.002
3 28 0 0.134
3 28 1 0.023
3 28 2 0.372
3 28 3 0.179
3 29 0 0.054
3 29 2 0.023
3 29 3 0.003
3 30 0 0.003
3 30 2 0.003
3 30 3 0.030
3 31 0 0.158
3 31 1 0.063
3 31 2 0.719
3 31 3 0.224
3 32 0 0.002
3 32 2 0.001
3 32 3 0.002
3 33 0 0.006
3 33 2 0.007
3 33 3 0.021
3 34 0 0.002
3 34 2 0.001
3 34 3 0.003
3 35 0 0.002
3 35 2 0.004
3 35 3 0.002
3 36 0 0.019
3 36 2 0.026
